# x rho u p
0.563675 0.125 0 0.1
0.563685 0.125 0 0.1
0.563695 0.125 0 0.1
0.563705 0.125 0 0.1
0.563715 0.125 0 0.1
0.563725 0.125 0 0.1
0.563735 0.125 0 0.1
0.563745 0.125 0 0.1
0.563755 0.125 0 0.1
0.563765 0.125 0 0.1
0.563775 0.125 0 0.1
0.563785 0.125 0 0.1
0.563795 0.125 0 0.1
0.563805 0.125 0 0.1
0.563815 0.125 0 0.1
0.563825 0.125 0 0.1
0.563835 0.125 0 0.1
0.563845 0.125 0 0.1
0.563855 0.125 0 0.1
0.563865 0.125 0 0.1
0.563875 0.125 0 0.1
0.563885 0.125 0 0.1
0.563895 0.125 0 0.1
0.563905 0.125 0 0.1
0.563915 0.125 0 0.1
0.563925 0.125 0 0.1
0.563935 0.125 0 0.1
0.563945 0.125 0 0.1
0.563955 0.125 0 0.1
0.563965 0.125 0 0.1
0.563975 0.125 0 0.1
0.563985 0.125 0 0.1
0.563995 0.125 0 0.1
0.564005 0.125 0 0.1
0.564015 0.125 0 0.1
0.564025 0.125 0 0.1
0.564035 0.125 0 0.1
0.564045 0.125 0 0.1
0.564055 0.125 0 0.1
0.564065 0.125 0 0.1
0.564075 0.125 0 0.1
0.564085 0.125 0 0.1
0.564095 0.125 0 0.1
0.564105 0.125 0 0.1
0.564115 0.125 0 0.1
0.564125 0.125 0 0.1
0.564135 0.125 0 0.1
0.564145 0.125 0 0.1
0.564155 0.125 0 0.1
0.564165 0.125 0 0.1
0.564175 0.125 0 0.1
0.564185 0.125 0 0.1
0.564195 0.125 0 0.1
0.564205 0.125 0 0.1
0.564215 0.125 0 0.1
0.564225 0.125 0 0.1
0.564235 0.125 0 0.1
0.564245 0.125 0 0.1
0.564255 0.125 0 0.1
0.564265 0.125 0 0.1
0.564275 0.125 0 0.1
0.564285 0.125 0 0.1
0.564295 0.125 0 0.1
0.564305 0.125 0 0.1
0.564315 0.125 0 0.1
0.564325 0.125 0 0.1
0.564335 0.125 0 0.1
0.564345 0.125 0 0.1
0.564355 0.125 0 0.1
0.564365 0.125 0 0.1
0.564375 0.125 0 0.1
0.564385 0.125 0 0.1
0.564395 0.125 0 0.1
0.564405 0.125 0 0.1
0.564415 0.125 0 0.1
0.564425 0.125 0 0.1
0.564435 0.125 0 0.1
0.564445 0.125 0 0.1
0.564455 0.125 0 0.1
0.564465 0.125 0 0.1
0.564475 0.125 0 0.1
0.564485 0.125 0 0.1
0.564495 0.125 0 0.1
0.564505 0.125 0 0.1
0.564515 0.125 0 0.1
0.564525 0.125 0 0.1
0.564535 0.125 0 0.1
0.564545 0.125 0 0.1
0.564555 0.125 0 0.1
0.564565 0.125 0 0.1
0.564575 0.125 0 0.1
0.564585 0.125 0 0.1
0.564595 0.125 0 0.1
0.564605 0.125 0 0.1
0.564615 0.125 0 0.1
0.564625 0.125 0 0.1
0.564635 0.125 0 0.1
0.564645 0.125 0 0.1
0.564655 0.125 0 0.1
0.564665 0.125 0 0.1
0.564675 0.125 0 0.1
0.564685 0.125 0 0.1
0.564695 0.125 0 0.1
0.564705 0.125 0 0.1
0.564715 0.125 0 0.1
0.564725 0.125 0 0.1
0.564735 0.125 0 0.1
0.564745 0.125 0 0.1
0.564755 0.125 0 0.1
0.564765 0.125 0 0.1
0.564775 0.125 0 0.1
0.564785 0.125 0 0.1
0.564795 0.125 0 0.1
0.564805 0.125 0 0.1
0.564815 0.125 0 0.1
0.564825 0.125 0 0.1
0.564835 0.125 0 0.1
0.564845 0.125 0 0.1
0.564855 0.125 0 0.1
0.564865 0.125 0 0.1
0.564875 0.125 0 0.1
0.564885 0.125 0 0.1
0.564895 0.125 0 0.1
0.564905 0.125 0 0.1
0.564915 0.125 0 0.1
0.564925 0.125 0 0.1
0.564935 0.125 0 0.1
0.564945 0.125 0 0.1
0.564955 0.125 0 0.1
0.564965 0.125 0 0.1
0.564975 0.125 0 0.1
0.564985 0.125 0 0.1
0.564995 0.125 0 0.1
0.565005 0.125 0 0.1
0.565015 0.125 0 0.1
0.565025 0.125 0 0.1
0.565035 0.125 0 0.1
0.565045 0.125 0 0.1
0.565055 0.125 0 0.1
0.565065 0.125 0 0.1
0.565075 0.125 0 0.1
0.565085 0.125 0 0.1
0.565095 0.125 0 0.1
0.565105 0.125 0 0.1
0.565115 0.125 0 0.1
0.565125 0.125 0 0.1
0.565135 0.125 0 0.1
0.565145 0.125 0 0.1
0.565155 0.125 0 0.1
0.565165 0.125 0 0.1
0.565175 0.125 0 0.1
0.565185 0.125 0 0.1
0.565195 0.125 0 0.1
0.565205 0.125 0 0.1
0.565215 0.125 0 0.1
0.565225 0.125 0 0.1
0.565235 0.125 0 0.1
0.565245 0.125 0 0.1
0.565255 0.125 0 0.1
0.565265 0.125 0 0.1
0.565275 0.125 0 0.1
0.565285 0.125 0 0.1
0.565295 0.125 0 0.1
0.565305 0.125 0 0.1
0.565315 0.125 0 0.1
0.565325 0.125 0 0.1
0.565335 0.125 0 0.1
0.565345 0.125 0 0.1
0.565355 0.125 0 0.1
0.565365 0.125 0 0.1
0.565375 0.125 0 0.1
0.565385 0.125 0 0.1
0.565395 0.125 0 0.1
0.565405 0.125 0 0.1
0.565415 0.125 0 0.1
0.565425 0.125 0 0.1
0.565435 0.125 0 0.1
0.565445 0.125 0 0.1
0.565455 0.125 0 0.1
0.565465 0.125 0 0.1
0.565475 0.125 0 0.1
0.565485 0.125 0 0.1
0.565495 0.125 0 0.1
0.565505 0.125 0 0.1
0.565515 0.125 0 0.1
0.565525 0.125 0 0.1
0.565535 0.125 0 0.1
0.565545 0.125 0 0.1
0.565555 0.125 0 0.1
0.565565 0.125 0 0.1
0.565575 0.125 0 0.1
0.565585 0.125 0 0.1
0.565595 0.125 0 0.1
0.565605 0.125 0 0.1
0.565615 0.125 0 0.1
0.565625 0.125 0 0.1
0.565635 0.125 0 0.1
0.565645 0.125 0 0.1
0.565655 0.125 0 0.1
0.565665 0.125 0 0.1
0.565675 0.125 0 0.1
0.565685 0.125 0 0.1
0.565695 0.125 0 0.1
0.565705 0.125 0 0.1
0.565715 0.125 0 0.1
0.565725 0.125 0 0.1
0.565735 0.125 0 0.1
0.565745 0.125 0 0.1
0.565755 0.125 0 0.1
0.565765 0.125 0 0.1
0.565775 0.125 0 0.1
0.565785 0.125 0 0.1
0.565795 0.125 0 0.1
0.565805 0.125 0 0.1
0.565815 0.125 0 0.1
0.565825 0.125 0 0.1
0.565835 0.125 0 0.1
0.565845 0.125 0 0.1
0.565855 0.125 0 0.1
0.565865 0.125 0 0.1
0.565875 0.125 0 0.1
0.565885 0.125 0 0.1
0.565895 0.125 0 0.1
0.565905 0.125 0 0.1
0.565915 0.125 0 0.1
0.565925 0.125 0 0.1
0.565935 0.125 0 0.1
0.565945 0.125 0 0.1
0.565955 0.125 0 0.1
0.565965 0.125 0 0.1
0.565975 0.125 0 0.1
0.565985 0.125 0 0.1
0.565995 0.125 0 0.1
0.566005 0.125 0 0.1
0.566015 0.125 0 0.1
0.566025 0.125 0 0.1
0.566035 0.125 0 0.1
0.566045 0.125 0 0.1
0.566055 0.125 0 0.1
0.566065 0.125 0 0.1
0.566075 0.125 0 0.1
0.566085 0.125 0 0.1
0.566095 0.125 0 0.1
0.566105 0.125 0 0.1
0.566115 0.125 0 0.1
0.566125 0.125 0 0.1
0.566135 0.125 0 0.1
0.566145 0.125 0 0.1
0.566155 0.125 0 0.1
0.566165 0.125 0 0.1
0.566175 0.125 0 0.1
0.566185 0.125 0 0.1
0.566195 0.125 0 0.1
0.566205 0.125 0 0.1
0.566215 0.125 0 0.1
0.566225 0.125 0 0.1
0.566235 0.125 0 0.1
0.566245 0.125 0 0.1
0.566255 0.125 0 0.1
0.566265 0.125 0 0.1
0.566275 0.125 0 0.1
0.566285 0.125 0 0.1
0.566295 0.125 0 0.1
0.566305 0.125 0 0.1
0.566315 0.125 0 0.1
0.566325 0.125 0 0.1
0.566335 0.125 0 0.1
0.566345 0.125 0 0.1
0.566355 0.125 0 0.1
0.566365 0.125 0 0.1
0.566375 0.125 0 0.1
0.566385 0.125 0 0.1
0.566395 0.125 0 0.1
0.566405 0.125 0 0.1
0.566415 0.125 0 0.1
0.566425 0.125 0 0.1
0.566435 0.125 0 0.1
0.566445 0.125 0 0.1
0.566455 0.125 0 0.1
0.566465 0.125 0 0.1
0.566475 0.125 0 0.1
0.566485 0.125 0 0.1
0.566495 0.125 0 0.1
0.566505 0.125 0 0.1
0.566515 0.125 0 0.1
0.566525 0.125 0 0.1
0.566535 0.125 0 0.1
0.566545 0.125 0 0.1
0.566555 0.125 0 0.1
0.566565 0.125 0 0.1
0.566575 0.125 0 0.1
0.566585 0.125 0 0.1
0.566595 0.125 0 0.1
0.566605 0.125 0 0.1
0.566615 0.125 0 0.1
0.566625 0.125 0 0.1
0.566635 0.125 0 0.1
0.566645 0.125 0 0.1
0.566655 0.125 0 0.1
0.566665 0.125 0 0.1
0.566675 0.125 0 0.1
0.566685 0.125 0 0.1
0.566695 0.125 0 0.1
0.566705 0.125 0 0.1
0.566715 0.125 0 0.1
0.566725 0.125 0 0.1
0.566735 0.125 0 0.1
0.566745 0.125 0 0.1
0.566755 0.125 0 0.1
0.566765 0.125 0 0.1
0.566775 0.125 0 0.1
0.566785 0.125 0 0.1
0.566795 0.125 0 0.1
0.566805 0.125 0 0.1
0.566815 0.125 0 0.1
0.566825 0.125 0 0.1
0.566835 0.125 0 0.1
0.566845 0.125 0 0.1
0.566855 0.125 0 0.1
0.566865 0.125 0 0.1
0.566875 0.125 0 0.1
0.566885 0.125 0 0.1
0.566895 0.125 0 0.1
0.566905 0.125 0 0.1
0.566915 0.125 0 0.1
0.566925 0.125 0 0.1
0.566935 0.125 0 0.1
0.566945 0.125 0 0.1
0.566955 0.125 0 0.1
0.566965 0.125 0 0.1
0.566975 0.125 0 0.1
0.566985 0.125 0 0.1
0.566995 0.125 0 0.1
0.567005 0.125 0 0.1
0.567015 0.125 0 0.1
0.567025 0.125 0 0.1
0.567035 0.125 0 0.1
0.567045 0.125 0 0.1
0.567055 0.125 0 0.1
0.567065 0.125 0 0.1
0.567075 0.125 0 0.1
0.567085 0.125 0 0.1
0.567095 0.125 0 0.1
0.567105 0.125 0 0.1
0.567115 0.125 0 0.1
0.567125 0.125 0 0.1
0.567135 0.125 0 0.1
0.567145 0.125 0 0.1
0.567155 0.125 0 0.1
0.567165 0.125 0 0.1
0.567175 0.125 0 0.1
0.567185 0.125 0 0.1
0.567195 0.125 0 0.1
0.567205 0.125 0 0.1
0.567215 0.125 0 0.1
0.567225 0.125 0 0.1
0.567235 0.125 0 0.1
0.567245 0.125 0 0.1
0.567255 0.125 0 0.1
0.567265 0.125 0 0.1
0.567275 0.125 0 0.1
0.567285 0.125 0 0.1
0.567295 0.125 0 0.1
0.567305 0.125 0 0.1
0.567315 0.125 0 0.1
0.567325 0.125 0 0.1
0.567335 0.125 0 0.1
0.567345 0.125 0 0.1
0.567355 0.125 0 0.1
0.567365 0.125 0 0.1
0.567375 0.125 0 0.1
0.567385 0.125 0 0.1
0.567395 0.125 0 0.1
0.567405 0.125 0 0.1
0.567415 0.125 0 0.1
0.567425 0.125 0 0.1
0.567435 0.125 0 0.1
0.567445 0.125 0 0.1
0.567455 0.125 0 0.1
0.567465 0.125 0 0.1
0.567475 0.125 0 0.1
0.567485 0.125 0 0.1
0.567495 0.125 0 0.1
0.567505 0.125 0 0.1
0.567515 0.125 0 0.1
0.567525 0.125 0 0.1
0.567535 0.125 0 0.1
0.567545 0.125 0 0.1
0.567555 0.125 0 0.1
0.567565 0.125 0 0.1
0.567575 0.125 0 0.1
0.567585 0.125 0 0.1
0.567595 0.125 0 0.1
0.567605 0.125 0 0.1
0.567615 0.125 0 0.1
0.567625 0.125 0 0.1
0.567635 0.125 0 0.1
0.567645 0.125 0 0.1
0.567655 0.125 0 0.1
0.567665 0.125 0 0.1
0.567675 0.125 0 0.1
0.567685 0.125 0 0.1
0.567695 0.125 0 0.1
0.567705 0.125 0 0.1
0.567715 0.125 0 0.1
0.567725 0.125 0 0.1
0.567735 0.125 0 0.1
0.567745 0.125 0 0.1
0.567755 0.125 0 0.1
0.567765 0.125 0 0.1
0.567775 0.125 0 0.1
0.567785 0.125 0 0.1
0.567795 0.125 0 0.1
0.567805 0.125 0 0.1
0.567815 0.125 0 0.1
0.567825 0.125 0 0.1
0.567835 0.125 0 0.1
0.567845 0.125 0 0.1
0.567855 0.125 0 0.1
0.567865 0.125 0 0.1
0.567875 0.125 0 0.1
0.567885 0.125 0 0.1
0.567895 0.125 0 0.1
0.567905 0.125 0 0.1
0.567915 0.125 0 0.1
0.567925 0.125 0 0.1
0.567935 0.125 0 0.1
0.567945 0.125 0 0.1
0.567955 0.125 0 0.1
0.567965 0.125 0 0.1
0.567975 0.125 0 0.1
0.567985 0.125 0 0.1
0.567995 0.125 0 0.1
0.568005 0.125 0 0.1
0.568015 0.125 0 0.1
0.568025 0.125 0 0.1
0.568035 0.125 0 0.1
0.568045 0.125 0 0.1
0.568055 0.125 0 0.1
0.568065 0.125 0 0.1
0.568075 0.125 0 0.1
0.568085 0.125 0 0.1
0.568095 0.125 0 0.1
0.568105 0.125 0 0.1
0.568115 0.125 0 0.1
0.568125 0.125 0 0.1
0.568135 0.125 0 0.1
0.568145 0.125 0 0.1
0.568155 0.125 0 0.1
0.568165 0.125 0 0.1
0.568175 0.125 0 0.1
0.568185 0.125 0 0.1
0.568195 0.125 0 0.1
0.568205 0.125 0 0.1
0.568215 0.125 0 0.1
0.568225 0.125 0 0.1
0.568235 0.125 0 0.1
0.568245 0.125 0 0.1
0.568255 0.125 0 0.1
0.568265 0.125 0 0.1
0.568275 0.125 0 0.1
0.568285 0.125 0 0.1
0.568295 0.125 0 0.1
0.568305 0.125 0 0.1
0.568315 0.125 0 0.1
0.568325 0.125 0 0.1
0.568335 0.125 0 0.1
0.568345 0.125 0 0.1
0.568355 0.125 0 0.1
0.568365 0.125 0 0.1
0.568375 0.125 0 0.1
0.568385 0.125 0 0.1
0.568395 0.125 0 0.1
0.568405 0.125 0 0.1
0.568415 0.125 0 0.1
0.568425 0.125 0 0.1
0.568435 0.125 0 0.1
0.568445 0.125 0 0.1
0.568455 0.125 0 0.1
0.568465 0.125 0 0.1
0.568475 0.125 0 0.1
0.568485 0.125 0 0.1
0.568495 0.125 0 0.1
0.568505 0.125 0 0.1
0.568515 0.125 0 0.1
0.568525 0.125 0 0.1
0.568535 0.125 0 0.1
0.568545 0.125 0 0.1
0.568555 0.125 0 0.1
0.568565 0.125 0 0.1
0.568575 0.125 0 0.1
0.568585 0.125 0 0.1
0.568595 0.125 0 0.1
0.568605 0.125 0 0.1
0.568615 0.125 0 0.1
0.568625 0.125 0 0.1
0.568635 0.125 0 0.1
0.568645 0.125 0 0.1
0.568655 0.125 0 0.1
0.568665 0.125 0 0.1
0.568675 0.125 0 0.1
0.568685 0.125 0 0.1
0.568695 0.125 0 0.1
0.568705 0.125 0 0.1
0.568715 0.125 0 0.1
0.568725 0.125 0 0.1
0.568735 0.125 0 0.1
0.568745 0.125 0 0.1
0.568755 0.125 0 0.1
0.568765 0.125 0 0.1
0.568775 0.125 0 0.1
0.568785 0.125 0 0.1
0.568795 0.125 0 0.1
0.568805 0.125 0 0.1
0.568815 0.125 0 0.1
0.568825 0.125 0 0.1
0.568835 0.125 0 0.1
0.568845 0.125 0 0.1
0.568855 0.125 0 0.1
0.568865 0.125 0 0.1
0.568875 0.125 0 0.1
0.568885 0.125 0 0.1
0.568895 0.125 0 0.1
0.568905 0.125 0 0.1
0.568915 0.125 0 0.1
0.568925 0.125 0 0.1
0.568935 0.125 0 0.1
0.568945 0.125 0 0.1
0.568955 0.125 0 0.1
0.568965 0.125 0 0.1
0.568975 0.125 0 0.1
0.568985 0.125 0 0.1
0.568995 0.125 0 0.1
0.569005 0.125 0 0.1
0.569015 0.125 0 0.1
0.569025 0.125 0 0.1
0.569035 0.125 0 0.1
0.569045 0.125 0 0.1
0.569055 0.125 0 0.1
0.569065 0.125 0 0.1
0.569075 0.125 0 0.1
0.569085 0.125 0 0.1
0.569095 0.125 0 0.1
0.569105 0.125 0 0.1
0.569115 0.125 0 0.1
0.569125 0.125 0 0.1
0.569135 0.125 0 0.1
0.569145 0.125 0 0.1
0.569155 0.125 0 0.1
0.569165 0.125 0 0.1
0.569175 0.125 0 0.1
0.569185 0.125 0 0.1
0.569195 0.125 0 0.1
0.569205 0.125 0 0.1
0.569215 0.125 0 0.1
0.569225 0.125 0 0.1
0.569235 0.125 0 0.1
0.569245 0.125 0 0.1
0.569255 0.125 0 0.1
0.569265 0.125 0 0.1
0.569275 0.125 0 0.1
0.569285 0.125 0 0.1
0.569295 0.125 0 0.1
0.569305 0.125 0 0.1
0.569315 0.125 0 0.1
0.569325 0.125 0 0.1
0.569335 0.125 0 0.1
0.569345 0.125 0 0.1
0.569355 0.125 0 0.1
0.569365 0.125 0 0.1
0.569375 0.125 0 0.1
0.569385 0.125 0 0.1
0.569395 0.125 0 0.1
0.569405 0.125 0 0.1
0.569415 0.125 0 0.1
0.569425 0.125 0 0.1
0.569435 0.125 0 0.1
0.569445 0.125 0 0.1
0.569455 0.125 0 0.1
0.569465 0.125 0 0.1
0.569475 0.125 0 0.1
0.569485 0.125 0 0.1
0.569495 0.125 0 0.1
0.569505 0.125 0 0.1
0.569515 0.125 0 0.1
0.569525 0.125 0 0.1
0.569535 0.125 0 0.1
0.569545 0.125 0 0.1
0.569555 0.125 0 0.1
0.569565 0.125 0 0.1
0.569575 0.125 0 0.1
0.569585 0.125 0 0.1
0.569595 0.125 0 0.1
0.569605 0.125 0 0.1
0.569615 0.125 0 0.1
0.569625 0.125 0 0.1
0.569635 0.125 0 0.1
0.569645 0.125 0 0.1
0.569655 0.125 0 0.1
0.569665 0.125 0 0.1
0.569675 0.125 0 0.1
0.569685 0.125 0 0.1
0.569695 0.125 0 0.1
0.569705 0.125 0 0.1
0.569715 0.125 0 0.1
0.569725 0.125 0 0.1
0.569735 0.125 0 0.1
0.569745 0.125 0 0.1
0.569755 0.125 0 0.1
0.569765 0.125 0 0.1
0.569775 0.125 0 0.1
0.569785 0.125 0 0.1
0.569795 0.125 0 0.1
0.569805 0.125 0 0.1
0.569815 0.125 0 0.1
0.569825 0.125 0 0.1
0.569835 0.125 0 0.1
0.569845 0.125 0 0.1
0.569855 0.125 0 0.1
0.569865 0.125 0 0.1
0.569875 0.125 0 0.1
0.569885 0.125 0 0.1
0.569895 0.125 0 0.1
0.569905 0.125 0 0.1
0.569915 0.125 0 0.1
0.569925 0.125 0 0.1
0.569935 0.125 0 0.1
0.569945 0.125 0 0.1
0.569955 0.125 0 0.1
0.569965 0.125 0 0.1
0.569975 0.125 0 0.1
0.569985 0.125 0 0.1
0.569995 0.125 0 0.1
0.570005 0.125 0 0.1
0.570015 0.125 0 0.1
0.570025 0.125 0 0.1
0.570035 0.125 0 0.1
0.570045 0.125 0 0.1
0.570055 0.125 0 0.1
0.570065 0.125 0 0.1
0.570075 0.125 0 0.1
0.570085 0.125 0 0.1
0.570095 0.125 0 0.1
0.570105 0.125 0 0.1
0.570115 0.125 0 0.1
0.570125 0.125 0 0.1
0.570135 0.125 0 0.1
0.570145 0.125 0 0.1
0.570155 0.125 0 0.1
0.570165 0.125 0 0.1
0.570175 0.125 0 0.1
0.570185 0.125 0 0.1
0.570195 0.125 0 0.1
0.570205 0.125 0 0.1
0.570215 0.125 0 0.1
0.570225 0.125 0 0.1
0.570235 0.125 0 0.1
0.570245 0.125 0 0.1
0.570255 0.125 0 0.1
0.570265 0.125 0 0.1
0.570275 0.125 0 0.1
0.570285 0.125 0 0.1
0.570295 0.125 0 0.1
0.570305 0.125 0 0.1
0.570315 0.125 0 0.1
0.570325 0.125 0 0.1
0.570335 0.125 0 0.1
0.570345 0.125 0 0.1
0.570355 0.125 0 0.1
0.570365 0.125 0 0.1
0.570375 0.125 0 0.1
0.570385 0.125 0 0.1
0.570395 0.125 0 0.1
0.570405 0.125 0 0.1
0.570415 0.125 0 0.1
0.570425 0.125 0 0.1
0.570435 0.125 0 0.1
0.570445 0.125 0 0.1
0.570455 0.125 0 0.1
0.570465 0.125 0 0.1
0.570475 0.125 0 0.1
0.570485 0.125 0 0.1
0.570495 0.125 0 0.1
0.570505 0.125 0 0.1
0.570515 0.125 0 0.1
0.570525 0.125 0 0.1
0.570535 0.125 0 0.1
0.570545 0.125 0 0.1
0.570555 0.125 0 0.1
0.570565 0.125 0 0.1
0.570575 0.125 0 0.1
0.570585 0.125 0 0.1
0.570595 0.125 0 0.1
0.570605 0.125 0 0.1
0.570615 0.125 0 0.1
0.570625 0.125 0 0.1
0.570635 0.125 0 0.1
0.570645 0.125 0 0.1
0.570655 0.125 0 0.1
0.570665 0.125 0 0.1
0.570675 0.125 0 0.1
0.570685 0.125 0 0.1
0.570695 0.125 0 0.1
0.570705 0.125 0 0.1
0.570715 0.125 0 0.1
0.570725 0.125 0 0.1
0.570735 0.125 0 0.1
0.570745 0.125 0 0.1
0.570755 0.125 0 0.1
0.570765 0.125 0 0.1
0.570775 0.125 0 0.1
0.570785 0.125 0 0.1
0.570795 0.125 0 0.1
0.570805 0.125 0 0.1
0.570815 0.125 0 0.1
0.570825 0.125 0 0.1
0.570835 0.125 0 0.1
0.570845 0.125 0 0.1
0.570855 0.125 0 0.1
0.570865 0.125 0 0.1
0.570875 0.125 0 0.1
0.570885 0.125 0 0.1
0.570895 0.125 0 0.1
0.570905 0.125 0 0.1
0.570915 0.125 0 0.1
0.570925 0.125 0 0.1
0.570935 0.125 0 0.1
0.570945 0.125 0 0.1
0.570955 0.125 0 0.1
0.570965 0.125 0 0.1
0.570975 0.125 0 0.1
0.570985 0.125 0 0.1
0.570995 0.125 0 0.1
0.571005 0.125 0 0.1
0.571015 0.125 0 0.1
0.571025 0.125 0 0.1
0.571035 0.125 0 0.1
0.571045 0.125 0 0.1
0.571055 0.125 0 0.1
0.571065 0.125 0 0.1
0.571075 0.125 0 0.1
0.571085 0.125 0 0.1
0.571095 0.125 0 0.1
0.571105 0.125 0 0.1
0.571115 0.125 0 0.1
0.571125 0.125 0 0.1
0.571135 0.125 0 0.1
0.571145 0.125 0 0.1
0.571155 0.125 0 0.1
0.571165 0.125 0 0.1
0.571175 0.125 0 0.1
0.571185 0.125 0 0.1
0.571195 0.125 0 0.1
0.571205 0.125 0 0.1
0.571215 0.125 0 0.1
0.571225 0.125 0 0.1
0.571235 0.125 0 0.1
0.571245 0.125 0 0.1
0.571255 0.125 0 0.1
0.571265 0.125 0 0.1
0.571275 0.125 0 0.1
0.571285 0.125 0 0.1
0.571295 0.125 0 0.1
0.571305 0.125 0 0.1
0.571315 0.125 0 0.1
0.571325 0.125 0 0.1
0.571335 0.125 0 0.1
0.571345 0.125 0 0.1
0.571355 0.125 0 0.1
0.571365 0.125 0 0.1
0.571375 0.125 0 0.1
0.571385 0.125 0 0.1
0.571395 0.125 0 0.1
0.571405 0.125 0 0.1
0.571415 0.125 0 0.1
0.571425 0.125 0 0.1
0.571435 0.125 0 0.1
0.571445 0.125 0 0.1
0.571455 0.125 0 0.1
0.571465 0.125 0 0.1
0.571475 0.125 0 0.1
0.571485 0.125 0 0.1
0.571495 0.125 0 0.1
0.571505 0.125 0 0.1
0.571515 0.125 0 0.1
0.571525 0.125 0 0.1
0.571535 0.125 0 0.1
0.571545 0.125 0 0.1
0.571555 0.125 0 0.1
0.571565 0.125 0 0.1
0.571575 0.125 0 0.1
0.571585 0.125 0 0.1
0.571595 0.125 0 0.1
0.571605 0.125 0 0.1
0.571615 0.125 0 0.1
0.571625 0.125 0 0.1
0.571635 0.125 0 0.1
0.571645 0.125 0 0.1
0.571655 0.125 0 0.1
0.571665 0.125 0 0.1
0.571675 0.125 0 0.1
0.571685 0.125 0 0.1
0.571695 0.125 0 0.1
0.571705 0.125 0 0.1
0.571715 0.125 0 0.1
0.571725 0.125 0 0.1
0.571735 0.125 0 0.1
0.571745 0.125 0 0.1
0.571755 0.125 0 0.1
0.571765 0.125 0 0.1
0.571775 0.125 0 0.1
0.571785 0.125 0 0.1
0.571795 0.125 0 0.1
0.571805 0.125 0 0.1
0.571815 0.125 0 0.1
0.571825 0.125 0 0.1
0.571835 0.125 0 0.1
0.571845 0.125 0 0.1
0.571855 0.125 0 0.1
0.571865 0.125 0 0.1
0.571875 0.125 0 0.1
0.571885 0.125 0 0.1
0.571895 0.125 0 0.1
0.571905 0.125 0 0.1
0.571915 0.125 0 0.1
0.571925 0.125 0 0.1
0.571935 0.125 0 0.1
0.571945 0.125 0 0.1
0.571955 0.125 0 0.1
0.571965 0.125 0 0.1
0.571975 0.125 0 0.1
0.571985 0.125 0 0.1
0.571995 0.125 0 0.1
0.572005 0.125 0 0.1
0.572015 0.125 0 0.1
0.572025 0.125 0 0.1
0.572035 0.125 0 0.1
0.572045 0.125 0 0.1
0.572055 0.125 0 0.1
0.572065 0.125 0 0.1
0.572075 0.125 0 0.1
0.572085 0.125 0 0.1
0.572095 0.125 0 0.1
0.572105 0.125 0 0.1
0.572115 0.125 0 0.1
0.572125 0.125 0 0.1
0.572135 0.125 0 0.1
0.572145 0.125 0 0.1
0.572155 0.125 0 0.1
0.572165 0.125 0 0.1
0.572175 0.125 0 0.1
0.572185 0.125 0 0.1
0.572195 0.125 0 0.1
0.572205 0.125 0 0.1
0.572215 0.125 0 0.1
0.572225 0.125 0 0.1
0.572235 0.125 0 0.1
0.572245 0.125 0 0.1
0.572255 0.125 0 0.1
0.572265 0.125 0 0.1
0.572275 0.125 0 0.1
0.572285 0.125 0 0.1
0.572295 0.125 0 0.1
0.572305 0.125 0 0.1
0.572315 0.125 0 0.1
0.572325 0.125 0 0.1
0.572335 0.125 0 0.1
0.572345 0.125 0 0.1
0.572355 0.125 0 0.1
0.572365 0.125 0 0.1
0.572375 0.125 0 0.1
0.572385 0.125 0 0.1
0.572395 0.125 0 0.1
0.572405 0.125 0 0.1
0.572415 0.125 0 0.1
0.572425 0.125 0 0.1
0.572435 0.125 0 0.1
0.572445 0.125 0 0.1
0.572455 0.125 0 0.1
0.572465 0.125 0 0.1
0.572475 0.125 0 0.1
0.572485 0.125 0 0.1
0.572495 0.125 0 0.1
0.572505 0.125 0 0.1
0.572515 0.125 0 0.1
0.572525 0.125 0 0.1
0.572535 0.125 0 0.1
0.572545 0.125 0 0.1
0.572555 0.125 0 0.1
0.572565 0.125 0 0.1
0.572575 0.125 0 0.1
0.572585 0.125 0 0.1
0.572595 0.125 0 0.1
0.572605 0.125 0 0.1
0.572615 0.125 0 0.1
0.572625 0.125 0 0.1
0.572635 0.125 0 0.1
0.572645 0.125 0 0.1
0.572655 0.125 0 0.1
0.572665 0.125 0 0.1
0.572675 0.125 0 0.1
0.572685 0.125 0 0.1
0.572695 0.125 0 0.1
0.572705 0.125 0 0.1
0.572715 0.125 0 0.1
0.572725 0.125 0 0.1
0.572735 0.125 0 0.1
0.572745 0.125 0 0.1
0.572755 0.125 0 0.1
0.572765 0.125 0 0.1
0.572775 0.125 0 0.1
0.572785 0.125 0 0.1
0.572795 0.125 0 0.1
0.572805 0.125 0 0.1
0.572815 0.125 0 0.1
0.572825 0.125 0 0.1
0.572835 0.125 0 0.1
0.572845 0.125 0 0.1
0.572855 0.125 0 0.1
0.572865 0.125 0 0.1
0.572875 0.125 0 0.1
0.572885 0.125 0 0.1
0.572895 0.125 0 0.1
0.572905 0.125 0 0.1
0.572915 0.125 0 0.1
0.572925 0.125 0 0.1
0.572935 0.125 0 0.1
0.572945 0.125 0 0.1
0.572955 0.125 0 0.1
0.572965 0.125 0 0.1
0.572975 0.125 0 0.1
0.572985 0.125 0 0.1
